timestamp,red,ir,label,notes
1764262487.9956698,50839,101679,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0007336,50777,101554,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0057983,50752,101505,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0108616,50701,101403,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0159252,50667,101335,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0209887,50614,101228,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0260527,50580,101161,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0311162,50553,101106,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0361805,50511,101022,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0412438,50474,100949,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0463068,50416,100833,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0513704,50380,100760,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0564344,50332,100665,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0614982,50276,100552,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0665615,50246,100492,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0716248,50165,100331,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0766878,50140,100281,normal,"Kisi oturuyor, dinlenik halde"
1764262488.081751,50085,100170,normal,"Kisi oturuyor, dinlenik halde"
1764262488.0868149,50043,100086,normal,"Kisi oturuyor, dinlenik halde"
1764262488.091878,49990,99980,normal,"Kisi oturuyor, dinlenik halde"
1764262488.096941,49959,99918,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1020038,49912,99824,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1070678,49862,99724,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1121314,49825,99650,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1171954,49792,99584,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1222587,49736,99472,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1273224,49675,99350,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1323862,49636,99273,normal,"Kisi oturuyor, dinlenik halde"
1764262488.13745,49576,99153,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1425135,49515,99030,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1475766,49516,99033,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1526394,49455,98911,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1577039,49412,98825,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1627676,49358,98716,normal,"Kisi oturuyor, dinlenik halde"
1764262488.167831,49342,98684,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1728945,49287,98575,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1779578,49250,98501,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1830215,49217,98435,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1880841,49176,98352,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1931481,49125,98251,normal,"Kisi oturuyor, dinlenik halde"
1764262488.1982114,49096,98193,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2032738,49069,98138,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2083375,49052,98104,normal,"Kisi oturuyor, dinlenik halde"
1764262488.213401,49008,98017,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2184649,48978,97957,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2235284,48976,97952,normal,"Kisi oturuyor, dinlenik halde"
1764262488.228592,48932,97865,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2336555,48895,97790,normal,"Kisi oturuyor, dinlenik halde"
1764262488.238719,48873,97747,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2437823,48869,97738,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2488453,48885,97770,normal,"Kisi oturuyor, dinlenik halde"
1764262488.253909,48831,97662,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2589731,48802,97605,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2640367,48800,97601,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2691002,48781,97563,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2741637,48782,97564,normal,"Kisi oturuyor, dinlenik halde"
1764262488.279227,48769,97538,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2842908,48755,97511,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2893543,48779,97558,normal,"Kisi oturuyor, dinlenik halde"
1764262488.2944179,48752,97505,normal,"Kisi oturuyor, dinlenik halde"
1764262488.299481,48758,97516,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3045447,48757,97515,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3096082,48751,97503,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3146718,48770,97540,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3197353,48750,97500,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3247983,48772,97545,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3298619,48772,97544,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3349254,48782,97565,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3399887,48793,97586,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3450522,48814,97628,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3501172,48831,97662,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3551812,48856,97712,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3602448,48860,97721,normal,"Kisi oturuyor, dinlenik halde"
1764262488.365308,48868,97736,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3703718,48904,97809,normal,"Kisi oturuyor, dinlenik halde"
1764262488.375435,48925,97851,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3804986,48939,97879,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3855622,48986,97973,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3906257,49012,98024,normal,"Kisi oturuyor, dinlenik halde"
1764262488.3956892,49035,98071,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4007523,49075,98151,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4058158,49095,98190,normal,"Kisi oturuyor, dinlenik halde"
1764262488.410879,49125,98251,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4159424,49168,98337,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4210055,49213,98427,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4261007,49249,98499,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4311786,49270,98540,normal,"Kisi oturuyor, dinlenik halde"
1764262488.43625,49320,98641,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4413161,49364,98728,normal,"Kisi oturuyor, dinlenik halde"
1764262488.446381,49403,98807,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4514437,49428,98857,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4565072,49488,98976,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4615707,49506,99012,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4666348,49574,99148,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4716985,49611,99223,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4767616,49663,99327,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4818392,49707,99414,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4869041,49754,99508,normal,"Kisi oturuyor, dinlenik halde"
1764262488.4919667,49798,99596,normal,"Kisi oturuyor, dinlenik halde"
1764262488.497029,49825,99650,normal,"Kisi oturuyor, dinlenik halde"
1764262488.502093,49900,99800,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5071564,49907,99814,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5122206,49972,99944,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5172846,50033,100066,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5223489,50060,100120,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5274127,50128,100257,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5324764,50157,100314,normal,"Kisi oturuyor, dinlenik halde"
1764262488.537562,50226,100452,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5426333,50266,100533,normal,"Kisi oturuyor, dinlenik halde"
1764262488.547697,50309,100618,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5527604,50364,100728,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5578232,50386,100773,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5628884,50441,100882,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5679522,50483,100966,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5730157,50541,101082,normal,"Kisi oturuyor, dinlenik halde"
1764262488.57808,50569,101138,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5831437,50614,101229,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5882077,50658,101317,normal,"Kisi oturuyor, dinlenik halde"
1764262488.5932713,50692,101384,normal,"Kisi oturuyor, dinlenik halde"
1764262488.598335,50743,101486,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6033983,50773,101547,normal,"Kisi oturuyor, dinlenik halde"
1764262488.608462,50809,101618,normal,"Kisi oturuyor, dinlenik halde"
1764262488.613531,50854,101708,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6185946,50860,101720,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6236582,50929,101858,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6287215,50933,101867,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6337852,50980,101960,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6388488,50991,101983,normal,"Kisi oturuyor, dinlenik halde"
1764262488.643912,51043,102086,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6489756,51039,102078,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6540372,51078,102157,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6591012,51110,102220,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6641645,51115,102230,normal,"Kisi oturuyor, dinlenik halde"
1764262488.669228,51123,102246,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6743052,51152,102304,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6793704,51186,102372,normal,"Kisi oturuyor, dinlenik halde"
1764262488.6844337,51207,102415,normal,"Kisi oturuyor, dinlenik halde"
1764262488.689497,51239,102479,normal,"Kisi oturuyor, dinlenik halde"
