timestamp,red,ir,label,notes
1764262164.9007742,51105,102211,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9058373,51114,102228,normal,"Kisi oturuyor, dinlenik halde"
1764262164.910902,51130,102261,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9159663,51159,102319,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9210284,51164,102329,normal,"Kisi oturuyor, dinlenik halde"
1764262164.926098,51174,102348,normal,"Kisi oturuyor, dinlenik halde"
1764262164.931165,51177,102355,normal,"Kisi oturuyor, dinlenik halde"
1764262164.936231,51201,102402,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9413106,51232,102464,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9463744,51244,102488,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9514468,51220,102440,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9565175,51239,102478,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9615822,51249,102498,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9666536,51247,102494,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9717183,51249,102499,normal,"Kisi oturuyor, dinlenik halde"
1764262164.976786,51230,102460,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9818516,51245,102491,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9869156,51221,102443,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9919784,51244,102489,normal,"Kisi oturuyor, dinlenik halde"
1764262164.9970424,51239,102479,normal,"Kisi oturuyor, dinlenik halde"
1764262165.002105,51217,102434,normal,"Kisi oturuyor, dinlenik halde"
1764262165.007169,51212,102424,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0122464,51193,102387,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0173259,51152,102305,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0223906,51149,102298,normal,"Kisi oturuyor, dinlenik halde"
1764262165.027455,51141,102282,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0325186,51137,102275,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0375826,51094,102188,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0426466,51053,102106,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0477107,51027,102055,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0527744,51024,102049,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0578384,50999,101998,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0629017,50977,101955,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0679655,50930,101860,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0730293,50916,101833,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0780938,50882,101764,normal,"Kisi oturuyor, dinlenik halde"
1764262165.083157,50849,101699,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0882208,50787,101575,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0932844,50755,101510,normal,"Kisi oturuyor, dinlenik halde"
1764262165.0983484,50718,101436,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1034122,50692,101384,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1084762,50646,101293,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1135385,50596,101193,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1186047,50556,101112,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1236687,50513,101026,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1287327,50480,100961,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1337967,50429,100858,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1388607,50385,100770,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1439242,50330,100660,normal,"Kisi oturuyor, dinlenik halde"
1764262165.148988,50272,100545,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1540518,50254,100508,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1591153,50191,100382,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1641786,50147,100295,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1692424,50088,100177,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1743064,50053,100107,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1793702,50011,100023,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1844337,49981,99963,normal,"Kisi oturuyor, dinlenik halde"
1764262165.1894977,49917,99835,normal,"Kisi oturuyor, dinlenik halde"
1764262165.194561,49866,99732,normal,"Kisi oturuyor, dinlenik halde"
1764262165.199625,49859,99718,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2046895,49788,99577,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2097535,49717,99434,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2148166,49671,99343,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2198799,49641,99282,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2249434,49595,99190,normal,"Kisi oturuyor, dinlenik halde"
1764262165.230007,49547,99094,normal,"Kisi oturuyor, dinlenik halde"
1764262165.235071,49500,99001,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2401347,49464,98928,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2451985,49413,98827,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2502623,49376,98752,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2553256,49351,98702,normal,"Kisi oturuyor, dinlenik halde"
1764262165.260389,49298,98596,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2654521,49262,98525,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2705162,49248,98497,normal,"Kisi oturuyor, dinlenik halde"
1764262165.275579,49195,98390,normal,"Kisi oturuyor, dinlenik halde"
1764262165.280643,49154,98308,normal,"Kisi oturuyor, dinlenik halde"
1764262165.285707,49141,98283,normal,"Kisi oturuyor, dinlenik halde"
1764262165.290771,49090,98181,normal,"Kisi oturuyor, dinlenik halde"
1764262165.2958345,49054,98109,normal,"Kisi oturuyor, dinlenik halde"
1764262165.300898,49034,98068,normal,"Kisi oturuyor, dinlenik halde"
1764262165.305962,48997,97995,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3110256,48967,97934,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3160884,48945,97891,normal,"Kisi oturuyor, dinlenik halde"
1764262165.321152,48900,97800,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3262155,48867,97734,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3312788,48867,97735,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3363426,48859,97719,normal,"Kisi oturuyor, dinlenik halde"
1764262165.341406,48837,97674,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3464694,48814,97628,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3515327,48795,97590,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3566008,48791,97582,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3616657,48783,97566,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3667295,48774,97549,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3717933,48765,97530,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3768568,48756,97512,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3819206,48755,97510,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3869839,48759,97519,normal,"Kisi oturuyor, dinlenik halde"
1764262165.3920474,48747,97494,normal,"Kisi oturuyor, dinlenik halde"
1764262165.397111,48758,97517,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4021747,48736,97473,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4072382,48756,97513,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4123018,48759,97519,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4173646,48772,97545,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4230542,48795,97590,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4281476,48796,97592,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4332204,48785,97570,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4382849,48820,97641,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4433482,48831,97663,normal,"Kisi oturuyor, dinlenik halde"
1764262165.448411,48850,97700,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4534738,48882,97764,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4585364,48892,97784,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4635992,48907,97814,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4686613,48940,97881,normal,"Kisi oturuyor, dinlenik halde"
1764262165.473724,48967,97934,normal,"Kisi oturuyor, dinlenik halde"
1764262165.478786,48981,97962,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4839115,49037,98075,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4889758,49051,98102,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4940393,49073,98147,normal,"Kisi oturuyor, dinlenik halde"
1764262165.4991016,49108,98217,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5041637,49147,98294,normal,"Kisi oturuyor, dinlenik halde"
1764262165.509226,49176,98352,normal,"Kisi oturuyor, dinlenik halde"
1764262165.51429,49222,98445,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5193548,49264,98529,normal,"Kisi oturuyor, dinlenik halde"
1764262165.524418,49304,98609,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5294814,49337,98674,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5345445,49373,98747,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5396068,49422,98844,normal,"Kisi oturuyor, dinlenik halde"
1764262165.544671,49464,98928,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5497346,49505,99010,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5547981,49555,99111,normal,"Kisi oturuyor, dinlenik halde"
1764262165.559862,49610,99220,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5649261,49658,99316,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5699902,49678,99357,normal,"Kisi oturuyor, dinlenik halde"
1764262165.575054,49745,99491,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5801175,49776,99552,normal,"Kisi oturuyor, dinlenik halde"
1764262165.585181,49808,99617,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5902445,49876,99752,normal,"Kisi oturuyor, dinlenik halde"
1764262165.5953085,49933,99867,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6003716,49953,99906,normal,"Kisi oturuyor, dinlenik halde"
1764262165.605435,50014,100028,normal,"Kisi oturuyor, dinlenik halde"
1764262165.610498,50060,100120,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6155615,50115,100231,normal,"Kisi oturuyor, dinlenik halde"
1764262165.620624,50152,100304,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6256871,50202,100405,normal,"Kisi oturuyor, dinlenik halde"
1764262165.630751,50262,100524,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6358147,50302,100605,normal,"Kisi oturuyor, dinlenik halde"
1764262165.640878,50329,100658,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6459417,50378,100757,normal,"Kisi oturuyor, dinlenik halde"
1764262165.651005,50424,100848,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6560686,50480,100961,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6611319,50527,101054,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6661959,50558,101116,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6712575,50605,101211,normal,"Kisi oturuyor, dinlenik halde"
1764262165.676321,50645,101291,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6813958,50671,101343,normal,"Kisi oturuyor, dinlenik halde"
1764262165.686713,50699,101398,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6918225,50755,101511,normal,"Kisi oturuyor, dinlenik halde"
1764262165.6968877,50798,101597,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7019577,50855,101711,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7070222,50880,101760,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7120857,50882,101764,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7171512,50934,101869,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7222164,50965,101930,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7272916,50984,101969,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7323604,51025,102051,normal,"Kisi oturuyor, dinlenik halde"
1764262165.737423,51056,102112,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7424843,51079,102159,normal,"Kisi oturuyor, dinlenik halde"
1764262165.747546,51092,102185,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7526095,51100,102201,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7576737,51140,102280,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7627378,51143,102286,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7678013,51182,102365,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7728636,51213,102427,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7779279,51214,102428,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7829957,51225,102450,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7880611,51215,102430,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7931256,51248,102497,normal,"Kisi oturuyor, dinlenik halde"
1764262165.7981887,51234,102468,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8032527,51255,102511,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8083167,51259,102518,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8133802,51253,102507,normal,"Kisi oturuyor, dinlenik halde"
1764262165.818444,51264,102528,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8235068,51233,102467,normal,"Kisi oturuyor, dinlenik halde"
1764262165.828571,51252,102504,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8336399,51251,102502,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8387272,51242,102484,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8437967,51229,102458,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8488646,51194,102389,normal,"Kisi oturuyor, dinlenik halde"
1764262165.853931,51205,102411,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8590026,51189,102379,normal,"Kisi oturuyor, dinlenik halde"
1764262165.86407,51163,102326,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8691382,51180,102360,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8742027,51129,102259,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8792665,51106,102212,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8843353,51088,102177,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8894022,51057,102114,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8944664,51028,102057,normal,"Kisi oturuyor, dinlenik halde"
1764262165.8995302,51037,102075,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9045937,50968,101937,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9096572,50939,101878,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9147205,50925,101851,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9197838,50874,101748,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9248466,50847,101695,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9299104,50822,101644,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9349794,50771,101542,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9400454,50759,101518,normal,"Kisi oturuyor, dinlenik halde"
1764262165.945109,50718,101437,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9501736,50683,101366,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9552379,50641,101282,normal,"Kisi oturuyor, dinlenik halde"
1764262165.960302,50590,101181,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9653656,50551,101103,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9704294,50513,101026,normal,"Kisi oturuyor, dinlenik halde"
1764262165.975492,50472,100945,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9805555,50435,100870,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9856246,50371,100743,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9906912,50318,100637,normal,"Kisi oturuyor, dinlenik halde"
1764262165.9957547,50273,100546,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0008185,50226,100453,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0058827,50204,100408,normal,"Kisi oturuyor, dinlenik halde"
1764262166.010946,50138,100276,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0160098,50107,100215,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0210733,50038,100076,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0261369,49996,99993,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0312002,49965,99930,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0362687,49885,99770,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0413241,49863,99726,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0463884,49809,99619,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0514522,49752,99504,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0565157,49719,99439,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0615802,49668,99336,normal,"Kisi oturuyor, dinlenik halde"
1764262166.066644,49624,99248,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0717077,49574,99148,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0767708,49531,99062,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0818343,49487,98974,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0869026,49447,98895,normal,"Kisi oturuyor, dinlenik halde"
1764262166.091969,49405,98810,normal,"Kisi oturuyor, dinlenik halde"
1764262166.0970328,49376,98753,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1020963,49314,98629,normal,"Kisi oturuyor, dinlenik halde"
1764262166.10716,49277,98554,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1122236,49251,98502,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1172872,49207,98414,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1223512,49184,98369,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1274142,49132,98264,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1324778,49117,98234,normal,"Kisi oturuyor, dinlenik halde"
1764262166.137543,49075,98151,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1426091,49049,98099,normal,"Kisi oturuyor, dinlenik halde"
1764262166.147673,49010,98020,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1527362,48987,97974,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1578,48968,97936,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1628633,48938,97877,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1679265,48933,97866,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1729898,48881,97763,normal,"Kisi oturuyor, dinlenik halde"
1764262166.17806,48876,97752,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1831274,48857,97714,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1881938,48838,97677,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1932576,48820,97640,normal,"Kisi oturuyor, dinlenik halde"
1764262166.1983213,48803,97607,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2033849,48782,97564,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2084482,48794,97588,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2135117,48778,97556,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2185757,48770,97541,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2236392,48744,97489,normal,"Kisi oturuyor, dinlenik halde"
1764262166.228702,48743,97486,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2337656,48763,97526,normal,"Kisi oturuyor, dinlenik halde"
1764262166.238829,48758,97516,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2439008,48764,97528,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2489674,48755,97511,normal,"Kisi oturuyor, dinlenik halde"
1764262166.254032,48754,97508,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2590957,48766,97532,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2641594,48774,97549,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2692232,48785,97571,normal,"Kisi oturuyor, dinlenik halde"
1764262166.274287,48790,97581,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2793498,48810,97620,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2844138,48819,97638,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2894769,48822,97644,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2945406,48866,97733,normal,"Kisi oturuyor, dinlenik halde"
1764262166.2996032,48898,97796,normal,"Kisi oturuyor, dinlenik halde"
1764262166.304668,48899,97799,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3097315,48925,97850,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3147953,48962,97925,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3198586,48965,97930,normal,"Kisi oturuyor, dinlenik halde"
1764262166.324922,49012,98024,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3299847,49047,98094,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3350482,49067,98135,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3401117,49107,98214,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3451753,49133,98267,normal,"Kisi oturuyor, dinlenik halde"
1764262166.350239,49169,98338,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3553069,49213,98426,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3603761,49235,98471,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3654423,49274,98549,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3705058,49324,98648,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3755696,49352,98705,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3806326,49386,98773,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3856962,49444,98888,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3907597,49492,98984,normal,"Kisi oturuyor, dinlenik halde"
1764262166.3958235,49525,99050,normal,"Kisi oturuyor, dinlenik halde"
1764262166.400887,49572,99145,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4059508,49589,99178,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4110143,49662,99325,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4160779,49707,99415,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4211414,49753,99507,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4262433,49802,99604,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4313178,49828,99656,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4363825,49903,99807,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4414465,49934,99869,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4465096,49983,99967,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4515727,50032,100065,normal,"Kisi oturuyor, dinlenik halde"
1764262166.456636,50082,100164,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4616988,50125,100251,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4667628,50160,100321,normal,"Kisi oturuyor, dinlenik halde"
1764262166.471826,50211,100423,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4768903,50265,100530,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4819622,50306,100612,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4870307,50374,100748,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4921389,50383,100767,normal,"Kisi oturuyor, dinlenik halde"
1764262166.4972124,50456,100912,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5022814,50483,100966,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5073462,50540,101080,normal,"Kisi oturuyor, dinlenik halde"
1764262166.512409,50569,101138,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5174716,50613,101227,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5225732,50655,101310,normal,"Kisi oturuyor, dinlenik halde"
1764262166.527656,50675,101350,normal,"Kisi oturuyor, dinlenik halde"
1764262166.532757,50729,101458,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5378518,50784,101568,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5429513,50798,101597,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5480616,50861,101722,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5531564,50880,101761,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5582237,50902,101804,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5632856,50940,101880,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5683503,50971,101942,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5734136,51013,102026,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5784764,51026,102052,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5835412,51060,102121,normal,"Kisi oturuyor, dinlenik halde"
1764262166.588605,51072,102145,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5936701,51089,102179,normal,"Kisi oturuyor, dinlenik halde"
1764262166.5987344,51134,102268,normal,"Kisi oturuyor, dinlenik halde"
1764262166.6037974,51147,102295,normal,"Kisi oturuyor, dinlenik halde"
1764262166.6088617,51168,102337,normal,"Kisi oturuyor, dinlenik halde"
1764262166.613926,51180,102360,normal,"Kisi oturuyor, dinlenik halde"
1764262166.6189904,51197,102394,normal,"Kisi oturuyor, dinlenik halde"
1764262166.6240547,51189,102379,normal,"Kisi oturuyor, dinlenik halde"
